time,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,C_Guinea,Guinea_New_case,Guinea_Noise,S_Liberia,E_Liberia,I_Liberia,R_Liberia,C_Liberia,Liberia_New_case,Liberia_Noise,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,C_SierraLeone,SierraLeone_New_case,SierraLeone_Noise
2014-03-21,83,4275519.951813524,0.18989795119163805,0.41833363487910746,7224479.439954883,7224469.858288526,0.3957822686061263,0,1235154.669773817,0.002649943081866413,0.005305574317098833,3264845.3222706686,3264844.3275762354,0.0045249732211232185,0,2051721.593114015,0.42017298758873894,0.6543553468120158,4748277.332357646,4748276.986713001,0.5821841089054942,2
2014-03-22,84,4275519.7164423885,0.13788706226558323,0.30375684403871606,7224479.841913695,7224470.145670547,0.28738202154636383,1,1235154.6674437558,0.001839286759561071,0.0036825215884714086,3264845.3270344385,3264844.3307169527,0.003140717279165983,0,2051721.2815934306,0.306714916238542,0.47766175235657027,4748277.934029894,4748277.411691657,0.424978656694293,0
2014-03-23,85,4275519.545536715,0.10012136669838988,0.220561304267903,7224480.133780604,7224470.354341916,0.20867136865854263,0,1235154.6658264939,0.001276621997552049,0.002555984294732632,3264845.330340902,3264844.332896879,0.002179926261305809,0,2051721.0541918308,0.22389357945713548,0.3486801641640058,4748278.373234419,4748277.721914596,0.31022293865680695,1
2014-03-24,86,4275519.4214401385,0.07269925718548814,0.16015206156518336,7224480.345708534,7224470.505860603,0.15151868760585785,0,1235154.664703976,0.0008860844986395097,0.001774071000048983,3264845.3326358697,3264844.3344099354,0.001513056457042694,0,2051720.8881948004,0.16343623151920214,0.2545270624751136,4748278.693841899,4748277.948368974,0.22645437810570002,1
2014-03-25,87,4275519.331332241,0.052787759220590515,0.11628823912714778,7224480.499591753,7224470.6158799995,0.11001939605921507,0,1235154.6639248529,0.0006150183391550142,0.0012313568313041682,3264845.3342287727,3264844.3354601245,0.0010501891374588013,0,2051720.7670215187,0.11930402094165897,0.18579786682399332,4748278.927876587,4748278.113674466,0.1653054915368557,0
2014-03-26,88,4275519.265903872,0.03832979400465439,0.08443821763541683,7224480.611328108,7224470.6957663335,0.07988633401691914,0,1235154.663384075,0.0004268752777587354,0.0008546668547785471,3264845.335334383,3264844.3361890456,0.0007289210334420204,0,2051720.678568312,0.08708870296553112,0.13562741279967053,4748279.098715567,4748278.2343429895,0.12066852394491434,0
2014-03-27,89,4275519.218395577,0.02783169785457951,0.06131154717801028,7224480.69246117,7224470.753772724,0.05800639092922211,0,1235154.663008729,0.0002962878459796103,0.0005932116819227642,3264845.3361017713,3264844.336694979,0.0005059335380792618,0,2051720.613999854,0.06357238761760685,0.09900432942415026,4748279.223423424,4748278.322427763,0.08808477316051722,0
2014-03-28,90,4275519.183899264,0.020208911128863177,0.04451900871362682,7224480.751372808,7224470.795891824,0.042119099758565426,0,1235154.6627482069,0.0002056490367944006,0.00041173950493522443,3264845.3366344045,3264844.3370461394,0.00035116029903292656,0,2051720.5668666328,0.04640611533183229,0.07227047105733515,4748279.314456777,4748278.386727256,0.06429949309676886,0
2014-03-29,91,4275519.158851102,0.014673918434820367,0.03232575851490019,7224480.794149212,7224470.826474977,0.030583152547478676,0,1235154.6625673822,0.00014273797794151606,0.00028578234693321485,3264845.3370040976,3264844.3372898754,0.00024373596534132957,0,2051720.5324606646,0.033875203645901665,0.05275548134864549,4748279.380908647,4748278.433664136,0.046936879865825176,0
2014-03-30,92,4275519.140663347,0.010654900476068646,0.023472096582487893,7224480.8252096465,7224470.848681751,0.022206773981451988,0,1235154.6624418744,9.907232896234546e-05,0.00019835731945642344,3264845.3372606956,3264844.3374590487,0.00016917334869503975,0,2051720.5073452413,0.024727977849297967,0.03851006767242061,4748279.42941671,4748278.467926784,0.03426264878362417,0
2014-03-31,93,4275519.1274570115,0.007736648513044929,0.017043349530396535,7224480.847762982,7224470.864806339,0.016124588437378407,0,1235154.6623547615,6.876464635268919e-05,0.00013767689795325926,3264845.3374387966,3264844.3375764694,0.00011742068454623222,0,2051720.489011665,0.018050751720471003,0.02811130285397044,4748279.4648262765,4748278.492937586,0.02501080185174942,0
2014-04-01,94,4275519.117867745,0.005617663127434862,0.012375375214631657,7224480.8641392095,7224470.876514592,0.011708253063261509,0,1235154.6622942975,4.772852996045306e-05,9.555951055906418e-05,3264845.337562414,3264844.3376579694,8.150003850460052e-05,0,2051720.475628653,0.013176558130139033,0.020520487106196927,4748279.490674297,4748278.511194792,0.0182572053745389,0
2014-04-02,96,4275519.110904868,0.004079050206602071,0.008985899150382014,7224480.876030176,7224470.885016083,0.0,0,1235154.6622523305,3.3127675077899936e-05,6.632645964713737e-05,3264845.3376482152,3264844.3377145375,0.0,0,2051720.465859419,0.009618529738109111,0.014979398572251834,4748279.509542648,4748278.524522052,0.0,0
