time,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,C_Guinea,Guinea_New_case,Guinea_Noise,S_Liberia,E_Liberia,I_Liberia,R_Liberia,C_Liberia,Liberia_New_case,Liberia_Noise,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,C_SierraLeone,SierraLeone_New_case,SierraLeone_Noise
2014-03-21,83,3821539.144683301,0.4146470418710657,0.7756348619780814,7678459.665034788,7678450.440669655,0.6896933540701866,0,1235154.6790124704,0.0026499431895473063,0.005305574508948579,3264845.3130320106,3264844.3183375862,0.004524972755461931,0,2051720.547462874,0.03963449239060852,0.07670683200337815,4748279.336195792,4748278.412902641,0.0668107820674777,0
2014-03-22,84,3821538.7537700795,0.3024639543655654,0.5657862736901349,7678460.377979684,7678450.9437659625,0.5030963076278567,0,1235154.6766824094,0.0018392868041105243,0.0036825216621942077,3264845.317795781,3264844.3214783045,0.003140718210488558,0,2051720.511391433,0.028188814535493743,0.05455537739242636,4748279.405864366,4748278.460419762,0.04751712083816528,0
2014-03-23,85,3821538.4686187557,0.2206320836917952,0.41271236037010606,7678460.898036792,7678451.310749159,0.3669831966981292,0,1235154.6750651482,0.0012766220769005764,0.002555984446874698,3264845.321102245,3264844.323658231,0.0021799267269670963,0,2051720.4857367298,0.020048427913918074,0.038800835907336385,4748279.455413997,4748278.494214851,0.03379508946090937,0
2014-03-24,86,3821538.2606153637,0.16093989352449478,0.30105270051030064,7678461.277392034,7678451.578444743,0.2676955834031105,0,1235154.6739426306,0.000886084734553346,0.0017740714622315038,3264845.323397212,3264844.325171286,0.0015130545943975449,0,2051720.467490611,0.01425882839430366,0.027595902326619407,4748279.490654649,4748278.51825057,0.02403571829199791,0
2014-03-25,87,3821538.108887466,0.11739747087925882,0.2196026486475294,7678461.554112405,7678451.773715065,0.19527032226324081,0,1235154.6731635071,0.000615018473486387,0.0012313570944803755,3264845.3249901165,3264844.326221476,0.0010501900687813759,0,2051720.4545136204,0.010141153557314138,0.019626737739605882,4748279.51571848,4748278.535345235,0.017094665206968784,0
2014-03-26,88,3821537.998209688,0.0856354888645112,0.16018897548558214,7678461.755965839,7678451.916154825,0.14243976026773453,0,1235154.672622729,0.0004268753697686286,0.0008546670351707652,3264845.3260957277,3264844.3269503964,0.0007289205677807331,0,2051720.4452841352,0.007212584182574339,0.013958914825877163,4748279.533544357,4748278.54750329,0.012158054858446121,0
2014-03-27,89,3821537.9174758797,0.06246673879415722,0.11684972043391746,7678461.903207652,7678452.020057383,0.1039025578647852,0,1235154.6722473833,0.00029628800027893846,0.0005932119874160843,3264845.326863116,3264844.327456329,0.0005059326067566872,0,2051720.4387199478,0.005129729345018173,0.009927850129149636,4748279.546222465,4748278.556150332,0.008647042326629162,0
2014-03-28,90,3821537.858584674,0.04556631377338663,0.08523593740824224,7678462.010613067,7678452.095849013,0.07579162996262312,0,1235154.671986861,0.0002056492170686187,0.00041173986293887985,3264845.3273957493,3264844.32780749,0.00035116076469421387,0,2051720.4340513716,0.0036483628868096253,0.0070608793198801,4748279.5552393785,4748278.562300276,0.006149943917989731,0
2014-03-29,91,3821537.8156265304,0.03323831170001691,0.06217528718663049,7678462.088959864,7678452.151135159,0.05528614576905966,0,1235154.6718060363,0.00014273814615523202,0.0002857826811087945,3264845.327765442,3264844.3280512257,0.00024373596534132957,0,2051720.43073099,0.0025947863420742387,0.005021834090762021,4748279.561652383,4748278.566674234,0.004373958334326744,0
2014-03-30,92,3821537.784290732,0.024245651927766447,0.04535371005612309,7678462.1461098995,7678452.191463618,0.04032845888286829,0,1235154.6716805282,9.907243274977162e-05,0.00019835753128737165,3264845.328022041,3264844.3282204,0.00016917428001761436,0,2051720.428369468,0.0018454615935127386,0.003571624715125696,4748279.566213438,4748278.569785081,0.0031108465045690536,0
2014-03-31,93,3821537.7614328684,0.01768596512931742,0.033083230299874006,7678462.187797928,7678452.220881168,0.029417550191283226,0,1235154.671593415,6.876472295227786e-05,0.00013767706335349045,3264845.328200142,3264844.3283378216,0.00011742161586880684,0,2051720.4266899093,0.0013125276265791835,0.0025402084918395972,4748279.5694573475,4748278.571997575,0.0022124946117401123,0
2014-04-01,94,3821537.744759215,0.012901023342625467,0.02413251886015738,7678462.218207235,7678452.242339765,0.021458596922457218,0,1235154.6715329513,4.7728593996637096e-05,9.555962686777063e-05,3264845.3283237587,3264844.3284193217,8.150003850460052e-05,0,2051720.4254953745,0.0009334953445774477,0.0018066446174406718,4748279.571764478,4748278.573571142,0.001573566347360611,0
2014-04-02,96,3821537.732596637,0.009410635643190411,0.01760345009874537,7678462.240389269,7678452.257992729,0.0,0,1235154.671490984,3.312771514402308e-05,6.632653853351153e-05,3264845.3284095596,3264844.32847589,0.0,0,2051720.4246457985,0.00066391968332209,0.001284920593466285,4748279.573405353,4748278.574690295,0.0,0
